timestamp,m1_pos,m1_vel,m1_torque,m2_pos,m2_vel,m2_torque,ch6_max,ch7_max,m1_ai_label,m2_ai_label
1120,-15.347849,-0.319068,0.0,25.771048,-0.245437,0.0,1.545868,2.262045,0.0,0.0
1124,-15.347849,-0.245437,0.0,25.77124,0.098175,0.0,1.545868,2.262045,0.0,0.0
1141,-15.347657,0.0,0.0,25.77124,0.171806,0.0,1.545868,2.262045,0.0,0.0
1144,-15.347657,0.024544,0.0,25.77124,0.196349,0.0,1.545868,2.262045,0.0,0.0
1151,-15.347466,-0.024544,0.0,25.771048,-0.122718,0.0,1.545868,2.262045,0.0,0.0
1168,-15.347657,0.049087,0.0,25.771048,-0.147262,0.0,1.545868,2.262045,0.0,0.0
1170,-15.347657,0.049087,0.0,25.77124,0.171806,0.0,1.545868,2.262045,0.0,0.0
1182,-15.347657,0.024544,-0.007812,25.771431,0.564505,-0.007812,1.545868,2.262045,0.0,0.0
1184,-15.347657,0.024544,0.0,25.771048,-0.122718,0.0,1.545868,2.262045,0.0,0.0
1208,-15.347657,-0.122718,0.0,25.771048,-0.073631,-0.003906,1.545868,2.262045,0.0,0.0
1210,-15.347466,0.122718,0.0,25.77124,0.196349,0.0,1.545868,2.262045,0.0,0.0
1215,-15.347466,0.098175,0.0,25.77124,0.196349,0.003906,1.545868,2.262045,0.0,0.0
1235,-15.347657,-0.245437,-0.003906,25.77124,0.245437,0.0,1.545868,2.262045,0.0,0.0
1237,-15.347657,-0.196349,0.0,25.771431,0.539961,0.003906,1.545868,2.262045,0.0,0.0
1242,-15.347466,0.073631,0.0,25.771431,0.392699,0.003906,1.545868,2.262045,0.0,0.0
1244,-15.347657,-0.368155,0.0,25.77124,0.098175,0.0,1.545868,2.262045,0.0,0.0
1265,-15.347466,0.122718,0.0,25.771431,0.392699,0.0,1.545868,2.262045,0.0,0.0
1267,-15.347466,0.0,0.0,25.77124,0.073631,-0.003906,1.545868,2.262045,0.0,0.0
1275,-15.347657,-0.343611,0.0,25.77124,-0.098175,0.0,1.545868,2.262045,0.0,0.0
1295,-15.347849,-0.687223,0.0,25.771431,0.441786,-0.003906,1.545868,2.262045,0.0,0.0
1297,-15.347466,0.073631,0.0,25.771624,0.711766,-0.003906,1.545868,2.262045,0.0,0.0
1298,-15.347466,-0.098175,0.0,25.771431,0.392699,-0.003906,1.545868,2.262045,0.0,0.0
1318,-15.347657,-0.343611,0.0,25.77124,0.024544,-0.003906,1.545868,2.262045,0.0,0.0
1319,-15.347466,0.0,0.0,25.77124,0.0,-0.003906,1.545868,2.262045,0.0,0.0
1342,-15.347849,-0.687223,0.007812,25.771431,0.26998,0.0,1.545868,2.262045,0.0,0.0
1346,-15.347466,0.0,0.0,25.77124,-0.122718,0.003906,1.545868,2.262045,0.0,0.0
1356,-15.347466,0.049087,0.0,25.771431,0.294524,0.003906,1.545868,2.262045,0.0,0.0
1359,-15.347466,0.049087,0.0,25.77124,-0.073631,0.0,1.545868,2.262045,0.0,0.0
1360,-15.347657,-0.26998,0.0,25.771048,0.343611,0.003906,1.545868,2.262045,0.0,0.0
1370,-15.347849,-0.539961,-0.003906,25.771431,0.343611,0.0,1.545868,2.262045,0.0,0.0
1389,-15.347657,-0.294524,0.0,25.771431,0.319068,0.003906,1.545868,2.262045,0.0,0.0
1391,-15.347466,0.098175,0.0,25.771431,0.392699,0.0,1.545868,2.262045,0.0,0.0
1400,-15.347466,0.073631,0.0,25.77124,0.049087,0.003906,1.545868,2.262045,0.0,0.0
1424,-15.347657,-0.319068,0.0,25.77124,0.171806,-0.003906,1.545868,2.262045,0.0,0.0
1426,-15.347466,-0.049087,0.0,25.77124,0.024544,-0.003906,1.545868,2.262045,0.0,0.0
1428,-15.347466,0.0,0.0,25.77124,0.073631,0.0,1.545868,2.262045,0.0,0.0
1434,-15.347466,0.024544,-0.003906,25.77124,0.073631,0.0,1.545868,2.262045,0.0,0.0
1452,-15.347466,-0.049087,0.0,25.771431,0.515417,0.0,1.545868,2.262045,0.0,0.0
1453,-15.347466,-0.024544,0.0,25.77124,0.098175,0.0,1.545868,2.262045,0.0,0.0
1464,-15.347657,-0.368155,0.0,25.77124,0.147262,0.0,1.545868,2.262045,0.0,0.0
1482,-15.347466,0.024544,0.0,25.771048,-0.122718,-0.003906,1.545868,2.262045,0.0,0.0
1484,-15.347466,0.0,0.019531,25.77124,0.245437,0.003906,1.545868,2.262045,0.0,0.0
1485,-15.347466,-0.049087,-0.007812,25.771431,0.539961,0.0,1.545868,2.262045,0.0,0.0
1496,-15.347466,0.0,0.0,25.77124,0.171806,0.0,1.545868,2.262045,0.0,0.0
1517,-15.347466,-0.024544,0.0,25.77124,0.245437,0.0,1.545868,2.262045,0.0,0.0
1519,-15.347274,0.319068,0.0,25.77124,0.26998,0.003906,1.545868,2.262045,0.0,0.0
1526,-15.347466,0.0,0.0,25.77124,0.26998,0.003906,1.545868,2.262045,0.0,0.0
1544,-15.347466,0.0,0.0,25.771048,0.0,-0.003906,1.545868,2.262045,0.0,0.0
1546,-15.347466,0.0,0.0,25.771048,0.024544,0.0,1.545868,2.262045,0.0,0.0
1547,-15.347466,0.0,0.0,25.771048,0.073631,0.003906,1.545868,2.262045,0.0,0.0
1557,-15.347274,0.343611,0.0,25.77124,0.0,0.0,1.545868,2.262045,0.0,0.0
1578,-15.347466,-0.049087,0.0,25.771048,0.098175,0.0,1.545868,2.262045,0.0,0.0
1582,-15.347657,-0.368155,0.0,25.771431,0.711766,-0.003906,1.545868,2.262045,0.0,0.0
1588,-15.347466,-0.417242,0.0,25.77124,0.294524,0.003906,1.545868,2.262045,0.0,0.0
1590,-15.347466,0.0,0.0,25.771048,0.098175,0.003906,1.545868,2.262045,0.0,0.0
1610,-15.347657,-0.319068,0.0,25.771048,0.073631,-0.003906,1.545868,2.262045,0.0,0.0
1611,-15.347657,-0.343611,0.0,25.771048,0.196349,0.0,1.545868,2.262045,0.0,0.0
1619,-15.347657,-0.368155,0.0,25.771048,0.122718,-0.003906,1.545868,2.262045,0.0,0.0
1639,-15.347657,-0.368155,0.0,25.771048,0.073631,0.0,1.545868,2.262045,0.0,0.0
1641,-15.347466,0.0,0.0,25.771048,0.0,0.003906,1.545868,2.262045,0.0,0.0
1650,-15.347466,-0.26998,0.0,25.771048,0.122718,-0.003906,1.545868,2.262045,0.0,0.0
1652,-15.347657,0.098175,0.0,25.771048,0.073631,0.003906,1.545868,2.262045,0.0,0.0
1671,-15.347466,-0.024544,0.0,25.77124,0.368155,0.0,1.545868,2.262045,0.0,0.0
1673,-15.347466,0.0,0.0,25.77124,0.343611,-0.003906,1.545868,2.262045,0.0,0.0
1682,-15.347466,0.073631,0.0,25.771048,0.098175,0.0,1.545868,2.262045,0.0,0.0
1701,-15.347466,0.0,0.0,25.771048,0.147262,0.0,1.545868,2.262045,0.0,0.0
1702,-15.347466,0.0,0.0,25.771048,0.26998,0.0,1.545868,2.262045,0.0,0.0
1714,-15.347657,-0.319068,0.0,25.770857,-0.147262,0.0,1.545868,2.262045,0.0,0.0
1716,-15.347657,0.343611,0.0,25.771048,0.368155,0.0,1.545868,2.262045,0.0,0.0
1746,-15.347466,0.0,0.0,25.770857,-0.122718,0.0,1.545868,2.262045,0.0,0.0
1746,-15.347657,-0.368155,0.0,25.770857,0.294524,0.003906,1.545868,2.262045,0.0,0.0
1754,-15.347657,-0.343611,0.0,25.771048,0.343611,0.003906,1.545868,2.262045,0.0,0.0
1763,-15.347466,-0.024544,0.0,25.770857,0.049087,0.0,1.545868,2.262045,0.0,0.0
1764,-15.347466,-0.024544,0.0,25.771048,0.319068,-0.003906,1.545868,2.262045,0.0,0.0
1765,-15.347466,0.0,0.0,25.770857,0.049087,0.0,1.545868,2.262045,0.0,0.0
1775,-15.347466,-0.024544,0.0,25.770857,-0.024544,0.0,1.545868,2.262045,0.0,0.0
1795,-15.347466,0.0,0.0,25.770857,-0.073631,-0.003906,1.545868,2.262045,0.0,0.0
1797,-15.347466,0.0,-0.003906,25.770664,-0.417242,0.0,1.545868,2.262045,0.0,0.0
1809,-15.347466,-0.024544,0.0,25.770857,-0.073631,-0.003906,1.545868,2.262045,0.0,0.0
1827,-15.347657,-0.392699,-0.003906,25.771048,0.245437,0.0,1.545868,2.262045,0.0,0.0
1828,-15.347466,0.0,0.0,25.771048,0.245437,0.0,1.545868,2.262045,0.0,0.0
1830,-15.347466,-0.024544,0.0,25.771048,0.245437,-0.003906,1.545868,2.262045,0.0,0.0
1839,-15.347466,0.0,0.0,25.770857,-0.073631,0.0,1.545868,2.262045,0.0,0.0
1858,-15.347274,0.294524,0.0,25.771048,0.245437,-0.003906,1.545868,2.262045,0.0,0.0
1862,-15.347466,-0.024544,0.0,25.771048,-0.122718,0.003906,1.545868,2.262045,0.0,0.0
1879,-15.347466,-0.024544,0.0,25.771048,0.245437,0.0,1.545868,2.262045,0.0,0.0
1883,-15.347466,-0.171806,0.0,25.771048,0.26998,-0.003906,1.545868,2.262045,0.0,0.0
1899,-15.347466,-0.098175,0.0,25.771048,0.245437,0.0,1.545868,2.262045,0.0,0.0
1902,-15.347466,-0.171806,0.0,25.771048,0.147262,-0.003906,1.545868,2.262045,0.0,0.0
1906,-15.347466,0.0,0.0,25.77124,0.564505,-0.003906,1.545868,2.262045,0.0,0.0
1925,-15.347274,0.245437,0.0,25.771048,0.196349,0.0,1.545868,2.262045,0.0,0.0
1929,-15.347657,-0.319068,0.0,25.771048,0.122718,0.0,1.545868,2.262045,0.0,0.0
1932,-15.347274,0.26998,0.0,25.771048,0.122718,0.0,1.545868,2.262045,0.0,0.0
1951,-15.347466,-0.171806,-0.007812,25.77124,0.220893,-0.003906,1.545868,2.262045,0.0,0.0
1953,-15.347466,-0.098175,0.0,25.77124,0.098175,-0.003906,1.545868,2.262045,0.0,0.0
1957,-15.347657,-0.392699,0.0,25.771048,-0.220893,-0.003906,1.545868,2.262045,0.0,0.0
1967,-15.347657,-0.368155,0.0,25.771431,0.343611,0.0,1.545868,2.262045,0.0,0.0
1984,-15.347466,-0.049087,0.003906,25.77124,-0.024544,0.0,1.545868,2.262045,0.0,0.0
1987,-15.347466,-0.073631,0.0,25.771431,0.245437,0.003906,1.545868,2.262045,0.0,0.0
1994,-15.347466,0.0,0.0,25.771431,0.245437,0.0,1.545868,2.262045,0.0,0.0
2012,-15.347466,0.0,0.0,25.771431,0.245437,-0.003906,1.545868,2.262045,0.0,0.0
2016,-15.347466,0.049087,-0.003906,25.771431,0.171806,0.003906,1.545868,2.262045,0.0,0.0
2019,-15.347274,0.196349,0.0,25.771431,0.171806,-0.003906,1.545868,2.262045,0.0,0.0
2046,-15.347466,-0.073631,0.0,25.771431,0.171806,0.0,1.545868,2.262045,0.0,0.0
2050,-15.347657,-0.368155,0.0,25.771431,-0.098175,0.003906,1.545868,2.262045,0.0,0.0
2055,-15.347466,-0.024544,0.0,25.771624,0.196349,0.0,1.545868,2.262045,0.0,0.0
2059,-15.347466,0.0,0.0,25.771814,0.515417,0.0,1.545868,2.262045,0.0,0.0
2076,-15.347466,0.0,-0.003906,25.771814,0.368155,0.0,1.545868,2.262045,0.0,0.0
2080,-15.347466,0.0,0.0,25.771624,0.319068,-0.003906,1.545868,2.262045,0.0,0.0
2082,-15.347466,-0.049087,0.0,25.771814,0.245437,0.0,1.545868,2.262045,0.0,0.0
2091,-15.347466,0.0,-0.003906,25.771814,0.220893,0.0,1.545868,2.262045,0.0,0.0
2108,-15.347657,-0.368155,0.0,25.771814,0.245437,0.0,1.545868,2.262045,0.0,0.0
2110,-15.347466,0.0,0.0,25.771814,0.122718,-0.003906,1.545868,2.262045,0.0,0.0
2123,-15.347466,-0.368155,0.0,25.771814,0.171806,-0.003906,1.545868,2.262045,0.0,0.0
2140,-15.347466,-0.024544,0.0,25.771814,0.147262,0.0,1.545868,2.262045,0.0,0.0
2144,-15.347657,-0.490873,0.0,25.771814,0.024544,0.0,1.545868,2.262045,0.0,0.0
2146,-15.347466,0.0,0.0,25.771814,0.0,0.0,1.545868,2.262045,0.0,0.0
2152,-15.347466,-0.122718,0.0,25.772007,0.368155,0.0,1.545868,2.262045,0.0,0.0
2171,-15.347466,0.098175,0.0,25.771814,0.0,0.0,1.545868,2.262045,0.0,0.0
2175,-15.347466,0.024544,0.0,25.772007,0.245437,0.0,1.545868,2.262045,0.0,0.0
2182,-15.347466,-0.049087,0.0,25.772007,0.147262,0.0,1.545868,2.262045,0.0,0.0
2200,-15.347466,0.049087,0.0,25.771814,-0.196349,0.0,1.545868,2.262045,0.0,0.0
2203,-15.347657,-0.368155,0.0,25.772007,0.049087,0.0,1.545868,2.262045,0.0,0.0
2207,-15.347466,0.0,0.0,25.772198,0.441786,-0.003906,1.545868,2.262045,0.0,0.0
2216,-15.347466,0.0,0.0,25.772198,0.343611,0.0,1.545868,2.262045,0.0,0.0
2244,-15.347466,0.0,0.0,25.772198,0.343611,0.0,1.545868,2.262045,0.0,0.0
2247,-15.347466,0.0,0.0,25.772007,-0.122718,0.0,1.545868,2.262045,0.0,0.0
2248,-15.347466,0.049087,0.0,25.772198,0.245437,0.0,1.545868,2.262045,0.0,0.0
2251,-15.347657,-0.368155,0.0,25.771814,-0.319068,0.003906,1.545868,2.262045,0.0,0.0
2266,-15.347657,-0.294524,0.0,25.772007,0.024544,0.003906,1.545868,2.262045,0.0,0.0
2268,-15.347466,-0.024544,0.0,25.772007,0.049087,0.0,1.545868,2.262045,0.0,0.0
2275,-15.347657,-0.245437,0.0,25.772007,0.024544,0.0,1.545868,2.262045,0.0,0.0
2295,-15.347657,-0.245437,0.0,25.772198,0.319068,0.0,1.545868,2.262045,0.0,0.0
2297,-15.347657,-0.245437,-0.003906,25.772007,0.0,0.0,1.545868,2.262045,0.0,0.0
2304,-15.347466,-0.049087,0.0,25.772007,0.049087,0.0,1.545868,2.262045,0.0,0.0
2307,-15.347657,-0.245437,0.0,25.772198,0.392699,0.0,1.545868,2.262045,0.0,0.0
2328,-15.347466,0.073631,0.0,25.772007,0.073631,0.0,1.545868,2.262045,0.0,0.0
2330,-15.347466,0.073631,0.0,25.772007,0.049087,0.0,1.545868,2.262045,0.0,0.0
2337,-15.347466,-0.024544,0.0,25.772007,-0.049087,0.003906,1.545868,2.262045,0.0,0.0
2357,-15.347466,0.0,0.0,25.772007,0.0,0.0,1.545868,2.262045,0.0,0.0
2358,-15.347466,0.049087,0.0,25.772007,0.122718,0.0,1.545868,2.262045,0.0,0.0
2360,-15.347466,0.0,0.0,25.772007,0.171806,0.0,1.545868,2.262045,0.0,0.0
2370,-15.347466,0.0,0.0,25.772007,0.073631,0.0,1.545868,2.262045,0.0,0.0
2390,-15.347466,-0.073631,0.0,25.772007,0.098175,-0.003906,1.545868,2.262045,0.0,0.0
2392,-15.347466,0.073631,0.0,25.772007,0.196349,0.0,1.545868,2.262045,0.0,0.0
2401,-15.347466,0.073631,0.0,25.772007,0.073631,0.003906,1.545868,2.262045,0.0,0.0
2420,-15.347466,0.0,0.0,25.771814,-0.220893,0.0,1.545868,2.262045,0.0,0.0
2422,-15.347466,-0.049087,0.0,25.772007,0.220893,0.003906,1.545868,2.262045,0.0,0.0
2425,-15.347466,0.049087,0.0,25.772007,0.122718,0.003906,1.545868,2.262045,0.0,0.0
2433,-15.347657,0.024544,0.003906,25.772198,0.515417,0.0,1.545868,2.262045,0.0,0.0
2452,-15.347466,-0.024544,0.0,25.772198,0.46633,0.003906,1.545868,2.262045,0.0,0.0
2457,-15.347466,-0.147262,0.0,25.772007,0.049087,0.0,1.545868,2.262045,0.0,0.0
2464,-15.347466,0.0,0.0,25.772007,0.098175,0.0,1.545868,2.262045,0.0,0.0
2482,-15.347466,0.0,0.0,25.772007,0.245437,0.0,1.545868,2.262045,0.0,0.0
2484,-15.347466,0.0,0.0,25.771814,-0.073631,0.0,1.545868,2.262045,0.0,0.0
2487,-15.347657,-0.46633,0.0,25.771814,-0.122718,0.0,1.545868,2.262045,0.0,0.0
2496,-15.347657,0.343611,0.0,25.772198,0.46633,0.0,1.545868,2.262045,0.0,0.0
2513,-15.347657,-0.368155,0.0,25.771814,-0.147262,0.0,1.545868,2.262045,0.0,0.0
2515,-15.347657,-0.368155,0.0,25.772007,0.122718,0.0,1.545868,2.262045,0.0,0.0
2526,-15.347657,-0.245437,0.0,25.772007,0.171806,0.0,1.545868,2.262045,0.0,0.0
2545,-15.347466,0.0,0.0,25.772198,0.515417,0.0,1.545868,2.262045,0.0,0.0
2546,-15.347466,-0.073631,0.0,25.772007,0.220893,0.0,1.545868,2.262045,0.0,0.0
2549,-15.347466,0.0,0.0,25.772007,0.245437,0.003906,1.545868,2.262045,0.0,0.0
2559,-15.347657,0.073631,0.0,25.771814,-0.049087,0.0,1.545868,2.262045,0.0,0.0
2578,-15.347657,-0.343611,0.0,25.772007,0.294524,0.003906,1.545868,2.262045,0.0,0.0
2579,-15.347466,-0.024544,0.0,25.772198,0.589048,0.0,1.545868,2.262045,0.0,0.0
2588,-15.347466,-0.024544,0.0,25.772007,0.245437,0.003906,1.545868,2.262045,0.0,0.0
2606,-15.347466,-0.024544,0.0,25.772007,0.368155,0.003906,1.545868,2.262045,0.0,0.0
2609,-15.347466,-0.073631,0.0,25.772007,0.343611,0.0,1.545868,2.262045,0.0,0.0
2610,-15.347466,-0.073631,0.0,25.771814,0.0,0.0,1.545868,2.262045,0.0,0.0
2619,-15.347657,-0.073631,0.0,25.771814,0.0,0.0,1.545868,2.262045,0.0,0.0
2639,-15.347657,-0.343611,0.0,25.771814,0.024544,0.0,1.545868,2.262045,0.0,0.0
2642,-15.347466,-0.122718,0.0,25.771814,-0.098175,0.0,1.545868,2.262045,0.0,0.0
2652,-15.347466,-0.294524,0.0,25.771814,0.0,0.0,1.545868,2.262045,0.0,0.0
2654,-15.347466,-0.171806,-0.007812,25.772007,0.368155,0.003906,1.545868,2.262045,0.0,0.0
2682,-15.347466,-0.147262,0.0,25.772007,0.319068,0.0,1.545868,2.262045,0.0,0.0
2685,-15.347466,-0.26998,0.0,25.771814,0.245437,0.0,1.545868,2.262045,0.0,0.0
2686,-15.347274,0.073631,0.0,25.771814,0.368155,0.0,1.545868,2.262045,0.0,0.0
2701,-15.347466,-0.245437,0.0,25.771624,0.0,-0.003906,1.545868,2.262045,0.0,0.0
2703,-15.347274,0.073631,0.0,25.771624,-0.245437,0.0,1.545868,2.262045,0.0,0.0
2712,-15.347466,-0.441786,0.0,25.771624,0.245437,0.0,1.545868,2.262045,0.0,0.0
2714,-15.347274,-0.024544,0.007812,25.771624,0.319068,0.0,1.545868,2.262045,0.0,0.0
2734,-15.347082,-0.049087,-0.007812,25.771431,0.024544,0.0,1.545868,2.262045,0.0,0.0
2736,-15.345931,-0.26998,-0.003906,25.771431,0.147262,0.0,1.545868,2.262045,0.0,0.0
2745,-15.344398,0.122718,0.0,25.771431,-0.294524,-0.003906,1.545868,2.262045,0.0,0.0
2763,-15.340179,0.490873,0.0,25.771431,0.294524,0.0,1.545868,2.262045,0.0,0.0
2765,-15.3304,1.325358,-0.007812,25.77124,-0.049087,0.003906,1.545868,2.262045,0.0,0.0
2774,-15.318512,1.055378,-0.003906,25.77124,-0.024544,0.0,1.545868,2.262045,0.0,0.0
2777,-15.301254,2.40528,0.0,25.771048,-0.171806,-0.003906,1.545868,2.262045,0.0,0.0
2796,-15.276519,3.215221,0.0,25.771048,-0.196349,0.0,1.545868,2.262045,0.0,0.0
2798,-15.243922,4.295143,-0.003906,25.77124,0.171806,0.0,1.545868,2.262045,0.0,0.0
2808,-15.197328,5.694132,0.0,25.77124,0.294524,0.0,1.545868,2.262045,0.0,0.0
2824,-15.156101,4.589667,0.003906,25.77124,0.343611,0.0,1.545868,2.262045,0.0,0.0
2827,-15.114684,4.34423,0.0,25.771048,0.490873,0.003906,1.545868,2.262045,0.0,0.0
2829,-15.068473,5.792307,-0.007812,25.770664,-0.122718,0.0,1.545868,2.262045,0.0,0.0
2840,-15.002704,7.829432,-0.007812,25.770857,0.294524,0.003906,1.545868,2.262045,0.0,0.0
2857,-14.930415,8.41848,0.003906,25.770473,-0.343611,0.003906,1.545868,2.262045,0.0,0.0
2860,-14.852373,8.786634,0.0,25.770664,0.0,0.0,1.545868,2.262045,0.0,0.0
2869,-14.780085,8.762092,-0.003906,25.770473,-0.049087,0.0,1.545868,2.262045,0.0,0.0
2889,-14.697825,9.596576,-0.007812,25.770473,0.024544,-0.003906,1.545868,2.262045,0.0,0.0
2891,-14.600992,10.16108,0.003906,25.770473,0.245437,0.0,1.545868,2.262045,0.0,0.0
2892,-14.506845,11.09374,0.0,25.77009,-0.122718,0.0,1.545868,2.262045,0.0,0.0
2902,-14.410779,10.971022,0.0,25.77009,0.515417,0.0,1.545868,2.262045,0.0,0.0
2919,-14.309729,12.468185,0.003906,25.769707,0.049087,0.003906,1.545868,2.262045,0.0,0.0
2922,-14.204459,11.020109,-0.003906,25.769707,0.122718,0.0,1.545868,2.262045,0.0,0.0
2933,-14.092862,12.959059,-0.007812,25.769323,-0.098175,0.0,1.545868,2.262045,0.0,0.0
2951,-13.973786,13.916263,-0.003906,25.769323,0.049087,0.0,1.545868,2.262045,0.0,0.0
2952,-13.852985,12.836341,0.0,25.769131,0.049087,0.0,1.545868,2.262045,0.0,0.0
2955,-13.722405,15.241621,0.0,25.768938,0.245437,0.0,1.545868,2.262045,0.0,0.0
2966,-13.601221,14.947097,-0.003906,25.768364,-0.122718,0.0,1.545868,2.262045,0.0,0.0
2984,-13.464889,15.9043,-0.007812,25.767788,0.098175,0.003906,1.545868,2.262045,0.0,0.0
2985,-13.318777,16.665154,-0.003906,25.766638,-0.171806,0.0,1.545868,2.262045,0.0,0.0
2995,-13.169789,16.321543,0.0,25.764528,-0.490873,0.0,1.545868,2.262045,0.0,0.0
3014,-13.014474,17.352377,0.0,25.760695,-0.245437,0.0,1.545868,2.262045,0.0,0.0
3017,-12.859926,17.916882,0.0,25.753216,-0.490873,0.0,1.545868,2.262045,0.0,0.0
3019,-12.701735,16.984222,0.0,25.748997,0.245437,0.0,1.545868,2.262045,0.0,0.0
3030,-12.54105,18.211405,0.0,25.748997,0.147262,0.0,1.545868,2.262045,0.0,0.0
3050,-12.378256,18.97226,-0.003906,25.749189,0.171806,0.0,1.545868,2.262045,0.0,0.0
3051,-12.21182,19.168608,0.0,25.748997,0.049087,0.0,1.545868,2.262045,0.0,0.0
3057,-12.044999,18.702278,0.0,25.748997,0.147262,0.0,1.545868,2.262045,0.0,0.0
3076,-11.87722,18.849541,0.007812,25.748997,0.049087,0.0,1.545868,2.262045,0.0,0.0
3079,-11.731492,17.84325,-0.011719,25.748997,0.196349,0.0,1.545868,2.262045,0.0,0.0
3081,-11.564288,19.266783,0.003906,25.748806,-0.122718,0.0,1.545868,2.262045,0.0,0.0
3090,-11.399002,18.211405,-0.003906,25.748997,0.122718,0.0,1.545868,2.262045,0.0,0.0
3108,-11.237934,17.49964,0.007812,25.749189,0.392699,0.003906,1.545868,2.262045,0.0,0.0
3110,-11.08607,16.542435,0.0,25.749189,0.245437,0.0,1.545868,2.262045,0.0,0.0
3121,-10.938425,16.002474,0.0,25.749189,0.196349,0.003906,1.545868,2.262045,0.0,0.0
3139,-10.784835,17.818707,-0.007812,25.749189,0.073631,0.0,1.545868,2.262045,0.0,0.0
3143,-10.627986,17.524183,0.003906,25.74938,0.245437,0.0,1.545868,2.262045,0.0,0.0
3146,-10.471903,18.285036,-0.003906,25.749573,0.245437,0.0,1.545868,2.262045,0.0,0.0
3164,-10.315246,17.401464,0.0,25.749763,0.368155,0.003906,1.545868,2.262045,0.0,0.0
3166,-10.174695,17.769619,-0.003906,25.749573,0.0,0.0,1.545868,2.262045,0.0,0.0
3181,-10.018037,16.542435,0.003906,25.749573,0.0,0.0,1.545868,2.262045,0.0,0.0
3183,-9.864448,17.376921,0.0,25.749573,-0.196349,0.0,1.545868,2.262045,0.0,0.0
3202,-9.712008,15.830669,0.003906,25.749956,0.049087,0.0,1.545868,2.262045,0.0,0.0
3204,-9.556309,16.665154,0.003906,25.750147,0.098175,0.0,1.545868,2.262045,0.0,0.0
3206,-9.421894,15.143446,0.003906,25.750532,0.245437,0.0,1.545868,2.262045,0.0,0.0
3213,-9.303969,14.505311,0.0,25.750532,0.049087,0.0,1.545868,2.262045,0.0,0.0
3233,-9.170513,14.235331,0.019531,25.750723,0.245437,0.0,1.545868,2.262045,0.0,0.0
3235,-9.047028,13.548107,-0.007812,25.750723,0.049087,0.0,1.545868,2.262045,0.0,0.0
3244,-8.927761,13.03269,0.003906,25.750916,0.319068,0.0,1.545868,2.262045,0.0,0.0
3266,-8.825176,12.738166,0.007812,25.750916,0.245437,0.0,1.545868,2.262045,0.0,0.0
3268,-8.717989,12.100031,0.0,25.751299,0.515417,0.0,1.545868,2.262045,0.0,0.0
3269,-8.616939,10.087449,0.007812,25.751106,0.098175,0.0,1.545868,2.262045,0.0,0.0
3275,-8.521065,10.136537,0.003906,25.751106,0.0,0.0,1.545868,2.262045,0.0,0.0
3295,-8.438038,9.228421,0.0,25.751106,-0.073631,0.0,1.545868,2.262045,0.0,0.0
3297,-8.362873,8.835722,0.003906,25.75149,0.392699,0.0,1.545868,2.262045,0.0,0.0
3306,-8.288092,6.872229,0.011719,25.75149,0.515417,0.0,1.545868,2.262045,0.0,0.0
3308,-8.222514,7.363102,0.0,25.751106,-0.245437,0.0,1.545868,2.262045,0.0,0.0
3329,-8.165948,6.479529,0.0,25.75149,0.073631,0.0,1.545868,2.262045,0.0,0.0
3333,-8.108999,6.086831,0.007812,25.752066,-0.073631,0.0,1.545868,2.262045,0.0,0.0
3342,-8.049749,6.921316,0.0,25.752256,0.122718,-0.003906,1.545868,2.262045,0.0,0.0
3357,-7.991458,5.743219,0.007812,25.752449,0.368155,0.0,1.545868,2.262045,0.0,0.0
3361,-7.9533,4.295143,0.007812,25.75264,0.711766,0.0,1.545868,2.262045,0.0,0.0
3365,-7.918403,3.730638,0.0,25.752449,0.319068,0.003906,1.545868,2.262045,0.0,0.0
3371,-7.87967,4.81056,-0.007812,25.75264,0.245437,0.0,1.545868,2.262045,0.0,0.0
3390,-7.844005,4.491492,0.007812,25.752832,0.319068,0.0,1.545868,2.262045,0.0,0.0
3392,-7.813133,2.969784,0.003906,25.752832,0.196349,0.0,1.545868,2.262045,0.0,0.0
3401,-7.789356,2.577086,0.007812,25.753023,0.0,0.0,1.545868,2.262045,0.0,0.0
3418,-7.771907,1.546251,0.003906,25.753023,0.417242,0.0,1.545868,2.262045,0.0,0.0
3420,-7.764621,0.515417,0.007812,25.75264,-0.196349,0.0,1.545868,2.262045,0.0,0.0
3422,-7.763662,-0.46633,0.0,25.752832,0.171806,0.0,1.545868,2.262045,0.0,0.0
3460,-7.765388,-0.319068,-0.003906,25.75264,0.171806,0.0,7.583803,2.262045,0.0,0.0
3465,-7.774016,-0.613592,0.0,25.752449,-0.098175,-0.003906,7.583803,2.262045,0.0,0.0
3483,-7.775934,-0.245437,0.0,25.75264,0.245437,0.0,7.583803,2.262045,0.0,0.0
3485,-7.776701,-0.589048,0.0,25.752449,0.0,0.003906,7.583803,2.262045,0.0,0.0
3494,-7.777277,-0.589048,0.0,25.75264,0.368155,0.0,7.583803,2.262045,0.0,0.0
3496,-7.783604,-1.497164,0.0,25.75264,0.245437,0.0,7.583803,2.262045,0.0,0.0
3516,-7.800861,-2.896153,0.003906,25.75264,0.319068,0.0,7.583803,2.262045,0.0,0.0
3518,-7.834225,-4.368774,0.003906,25.752256,-0.122718,0.0,7.583803,2.262045,0.0,0.0
3525,-7.87756,-4.933278,0.0,25.752256,-0.122718,0.0,7.583803,2.262045,0.0,0.0
